EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,MortFleetGroup

timestep,fleet,group,value
913,1,22,0.08660508
913,2,7,0.0001891398
913,3,15,0.0003369485
913,3,20,0.0001545894
913,3,41,0.03451179
913,3,45,0.005274914
914,1,22,0.08660508
914,2,7,0.0001891398
914,3,15,0.0003369485
914,3,20,0.0001545894
914,3,41,0.03451179
914,3,45,0.005274914
915,1,22,0.08660508
915,2,7,0.0001891398
915,3,15,0.0003369485
915,3,20,0.0001545894
915,3,41,0.03451179
915,3,45,0.005274914
916,1,22,0.08660508
916,2,7,0.0001891398
916,3,15,0.0003369485
916,3,20,0.0001545894
916,3,41,0.03451179
916,3,45,0.005274914
917,1,22,0.08660508
917,2,7,0.0001891398
917,3,15,0.0003369485
917,3,20,0.0001545894
917,3,41,0.03451179
917,3,45,0.005274914
918,1,22,0.08660508
918,2,7,0.0001891398
918,3,15,0.0003369485
918,3,20,0.0001545894
918,3,41,0.03451179
918,3,45,0.005274914
919,1,22,0.08660508
919,2,7,0.0001891398
919,3,15,0.0003369485
919,3,20,0.0001545894
919,3,41,0.03451179
919,3,45,0.005274914
920,1,22,0.08660508
920,2,7,0.0001891398
920,3,15,0.0003369485
920,3,20,0.0001545894
920,3,41,0.03451179
920,3,45,0.005274914
921,1,22,0.08660508
921,2,7,0.0001891398
921,3,15,0.0003369485
921,3,20,0.0001545894
921,3,41,0.03451179
921,3,45,0.005274914
922,1,22,0.08660508
922,2,7,0.0001891398
922,3,15,0.0003369485
922,3,20,0.0001545894
922,3,41,0.03451179
922,3,45,0.005274914
923,1,22,0.08660508
923,2,7,0.0001891398
923,3,15,0.0003369485
923,3,20,0.0001545894
923,3,41,0.03451179
923,3,45,0.005274914
924,1,22,0.08660508
924,2,7,0.0001891398
924,3,15,0.0003369485
924,3,20,0.0001545894
924,3,41,0.03451179
924,3,45,0.005274914
925,1,22,0.08660508
925,2,7,0.0001891398
925,3,15,0.0003369485
925,3,20,0.0001545894
925,3,41,0.03451179
925,3,45,0.005274914
926,1,22,0.08660508
926,2,7,0.0001891398
926,3,15,0.0003369485
926,3,20,0.0001545894
926,3,41,0.03451179
926,3,45,0.005274914
927,1,22,0.08660508
927,2,7,0.0001891398
927,3,15,0.0003369485
927,3,20,0.0001545894
927,3,41,0.03451179
927,3,45,0.005274914
928,1,22,0.08660508
928,2,7,0.0001891398
928,3,15,0.0003369485
928,3,20,0.0001545894
928,3,41,0.03451179
928,3,45,0.005274914
929,1,22,0.08660508
929,2,7,0.0001891398
929,3,15,0.0003369485
929,3,20,0.0001545894
929,3,41,0.03451179
929,3,45,0.005274914
930,1,22,0.08660508
930,2,7,0.0001891398
930,3,15,0.0003369485
930,3,20,0.0001545894
930,3,41,0.03451179
930,3,45,0.005274914
931,1,22,0.08660508
931,2,7,0.0001891398
931,3,15,0.0003369485
931,3,20,0.0001545894
931,3,41,0.03451179
931,3,45,0.005274914
932,1,22,0.08660508
932,2,7,0.0001891398
932,3,15,0.0003369485
932,3,20,0.0001545894
932,3,41,0.03451179
932,3,45,0.005274914
933,1,22,0.08660508
933,2,7,0.0001891398
933,3,15,0.0003369485
933,3,20,0.0001545894
933,3,41,0.03451179
933,3,45,0.005274914
934,1,22,0.08660508
934,2,7,0.0001891398
934,3,15,0.0003369485
934,3,20,0.0001545894
934,3,41,0.03451179
934,3,45,0.005274914
935,1,22,0.08660508
935,2,7,0.0001891398
935,3,15,0.0003369485
935,3,20,0.0001545894
935,3,41,0.03451179
935,3,45,0.005274914
936,1,22,0.08660508
936,2,7,0.0001891398
936,3,15,0.0003369485
936,3,20,0.0001545894
936,3,41,0.03451179
936,3,45,0.005274914
937,1,22,0.08660508
937,2,7,0.0001891398
937,3,15,0.0003369485
937,3,20,0.0001545894
937,3,41,0.03451179
937,3,45,0.005274914
938,1,22,0.08660508
938,2,7,0.0001891398
938,3,15,0.0003369485
938,3,20,0.0001545894
938,3,41,0.03451179
938,3,45,0.005274914
939,1,22,0.08660508
939,2,7,0.0001891398
939,3,15,0.0003369485
939,3,20,0.0001545894
939,3,41,0.03451179
939,3,45,0.005274914
940,1,22,0.08660508
940,2,7,0.0001891398
940,3,15,0.0003369485
940,3,20,0.0001545894
940,3,41,0.03451179
940,3,45,0.005274914
941,1,22,0.08660508
941,2,7,0.0001891398
941,3,15,0.0003369485
941,3,20,0.0001545894
941,3,41,0.03451179
941,3,45,0.005274914
942,1,22,0.08660508
942,2,7,0.0001891398
942,3,15,0.0003369485
942,3,20,0.0001545894
942,3,41,0.03451179
942,3,45,0.005274914
943,1,22,0.08660508
943,2,7,0.0001891398
943,3,15,0.0003369485
943,3,20,0.0001545894
943,3,41,0.03451179
943,3,45,0.005274914
944,1,22,0.08660508
944,2,7,0.0001891398
944,3,15,0.0003369485
944,3,20,0.0001545894
944,3,41,0.03451179
944,3,45,0.005274914
945,1,22,0.08660508
945,2,7,0.0001891398
945,3,15,0.0003369485
945,3,20,0.0001545894
945,3,41,0.03451179
945,3,45,0.005274914
946,1,22,0.08660508
946,2,7,0.0001891398
946,3,15,0.0003369485
946,3,20,0.0001545894
946,3,41,0.03451179
946,3,45,0.005274914
947,1,22,0.08660508
947,2,7,0.0001891398
947,3,15,0.0003369485
947,3,20,0.0001545894
947,3,41,0.03451179
947,3,45,0.005274914
948,1,22,0.08660508
948,2,7,0.0001891398
948,3,15,0.0003369485
948,3,20,0.0001545894
948,3,41,0.03451179
948,3,45,0.005274914
949,1,22,0.08660508
949,2,7,0.0001891398
949,3,15,0.0003369485
949,3,20,0.0001545894
949,3,41,0.03451179
949,3,45,0.005274914
950,1,22,0.08660508
950,2,7,0.0001891398
950,3,15,0.0003369485
950,3,20,0.0001545894
950,3,41,0.03451179
950,3,45,0.005274914
951,1,22,0.08660508
951,2,7,0.0001891398
951,3,15,0.0003369485
951,3,20,0.0001545894
951,3,41,0.03451179
951,3,45,0.005274914
952,1,22,0.08660508
952,2,7,0.0001891398
952,3,15,0.0003369485
952,3,20,0.0001545894
952,3,41,0.03451179
952,3,45,0.005274914
953,1,22,0.08660508
953,2,7,0.0001891398
953,3,15,0.0003369485
953,3,20,0.0001545894
953,3,41,0.03451179
953,3,45,0.005274914
954,1,22,0.08660508
954,2,7,0.0001891398
954,3,15,0.0003369485
954,3,20,0.0001545894
954,3,41,0.03451179
954,3,45,0.005274914
955,1,22,0.08660508
955,2,7,0.0001891398
955,3,15,0.0003369485
955,3,20,0.0001545894
955,3,41,0.03451179
955,3,45,0.005274914
956,1,22,0.08660508
956,2,7,0.0001891398
956,3,15,0.0003369485
956,3,20,0.0001545894
956,3,41,0.03451179
956,3,45,0.005274914
957,1,22,0.08660508
957,2,7,0.0001891398
957,3,15,0.0003369485
957,3,20,0.0001545894
957,3,41,0.03451179
957,3,45,0.005274914
958,1,22,0.08660508
958,2,7,0.0001891398
958,3,15,0.0003369485
958,3,20,0.0001545894
958,3,41,0.03451179
958,3,45,0.005274914
959,1,22,0.08660508
959,2,7,0.0001891398
959,3,15,0.0003369485
959,3,20,0.0001545894
959,3,41,0.03451179
959,3,45,0.005274914
960,1,22,0.08660508
960,2,7,0.0001891398
960,3,15,0.0003369485
960,3,20,0.0001545894
960,3,41,0.03451179
960,3,45,0.005274914
961,1,22,0.08660508
961,2,7,0.0001891398
961,3,15,0.0003369485
961,3,20,0.0001545894
961,3,41,0.03451179
961,3,45,0.005274914
962,1,22,0.08660508
962,2,7,0.0001891398
962,3,15,0.0003369485
962,3,20,0.0001545894
962,3,41,0.03451179
962,3,45,0.005274914
963,1,22,0.08660508
963,2,7,0.0001891398
963,3,15,0.0003369485
963,3,20,0.0001545894
963,3,41,0.03451179
963,3,45,0.005274914
964,1,22,0.08660508
964,2,7,0.0001891398
964,3,15,0.0003369485
964,3,20,0.0001545894
964,3,41,0.03451179
964,3,45,0.005274914
965,1,22,0.08660508
965,2,7,0.0001891398
965,3,15,0.0003369485
965,3,20,0.0001545894
965,3,41,0.03451179
965,3,45,0.005274914
966,1,22,0.08660508
966,2,7,0.0001891398
966,3,15,0.0003369485
966,3,20,0.0001545894
966,3,41,0.03451179
966,3,45,0.005274914
967,1,22,0.08660508
967,2,7,0.0001891398
967,3,15,0.0003369485
967,3,20,0.0001545894
967,3,41,0.03451179
967,3,45,0.005274914
968,1,22,0.08660508
968,2,7,0.0001891398
968,3,15,0.0003369485
968,3,20,0.0001545894
968,3,41,0.03451179
968,3,45,0.005274914
969,1,22,0.08660508
969,2,7,0.0001891398
969,3,15,0.0003369485
969,3,20,0.0001545894
969,3,41,0.03451179
969,3,45,0.005274914
970,1,22,0.08660508
970,2,7,0.0001891398
970,3,15,0.0003369485
970,3,20,0.0001545894
970,3,41,0.03451179
970,3,45,0.005274914
971,1,22,0.08660508
971,2,7,0.0001891398
971,3,15,0.0003369485
971,3,20,0.0001545894
971,3,41,0.03451179
971,3,45,0.005274914
972,1,22,0.08660508
972,2,7,0.0001891398
972,3,15,0.0003369485
972,3,20,0.0001545894
972,3,41,0.03451179
972,3,45,0.005274914
973,1,22,0.08660508
973,2,7,0.0001891398
973,3,15,0.0003369485
973,3,20,0.0001545894
973,3,41,0.03451179
973,3,45,0.005274914
974,1,22,0.08660508
974,2,7,0.0001891398
974,3,15,0.0003369485
974,3,20,0.0001545894
974,3,41,0.03451179
974,3,45,0.005274914
975,1,22,0.08660508
975,2,7,0.0001891398
975,3,15,0.0003369485
975,3,20,0.0001545894
975,3,41,0.03451179
975,3,45,0.005274914
976,1,22,0.08660508
976,2,7,0.0001891398
976,3,15,0.0003369485
976,3,20,0.0001545894
976,3,41,0.03451179
976,3,45,0.005274914
977,1,22,0.08660508
977,2,7,0.0001891398
977,3,15,0.0003369485
977,3,20,0.0001545894
977,3,41,0.03451179
977,3,45,0.005274914
978,1,22,0.08660508
978,2,7,0.0001891398
978,3,15,0.0003369485
978,3,20,0.0001545894
978,3,41,0.03451179
978,3,45,0.005274914
979,1,22,0.08660508
979,2,7,0.0001891398
979,3,15,0.0003369485
979,3,20,0.0001545894
979,3,41,0.03451179
979,3,45,0.005274914
980,1,22,0.08660508
980,2,7,0.0001891398
980,3,15,0.0003369485
980,3,20,0.0001545894
980,3,41,0.03451179
980,3,45,0.005274914
981,1,22,0.08660508
981,2,7,0.0001891398
981,3,15,0.0003369485
981,3,20,0.0001545894
981,3,41,0.03451179
981,3,45,0.005274914
982,1,22,0.08660508
982,2,7,0.0001891398
982,3,15,0.0003369485
982,3,20,0.0001545894
982,3,41,0.03451179
982,3,45,0.005274914
983,1,22,0.08660508
983,2,7,0.0001891398
983,3,15,0.0003369485
983,3,20,0.0001545894
983,3,41,0.03451179
983,3,45,0.005274914
984,1,22,0.08660508
984,2,7,0.0001891398
984,3,15,0.0003369485
984,3,20,0.0001545894
984,3,41,0.03451179
984,3,45,0.005274914
985,1,22,0.08660508
985,2,7,0.0001891398
985,3,15,0.0003369485
985,3,20,0.0001545894
985,3,41,0.03451179
985,3,45,0.005274914
986,1,22,0.08660508
986,2,7,0.0001891398
986,3,15,0.0003369485
986,3,20,0.0001545894
986,3,41,0.03451179
986,3,45,0.005274914
987,1,22,0.08660508
987,2,7,0.0001891398
987,3,15,0.0003369485
987,3,20,0.0001545894
987,3,41,0.03451179
987,3,45,0.005274914
988,1,22,0.08660508
988,2,7,0.0001891398
988,3,15,0.0003369485
988,3,20,0.0001545894
988,3,41,0.03451179
988,3,45,0.005274914
989,1,22,0.08660508
989,2,7,0.0001891398
989,3,15,0.0003369485
989,3,20,0.0001545894
989,3,41,0.03451179
989,3,45,0.005274914
990,1,22,0.08660508
990,2,7,0.0001891398
990,3,15,0.0003369485
990,3,20,0.0001545894
990,3,41,0.03451179
990,3,45,0.005274914
991,1,22,0.08660508
991,2,7,0.0001891398
991,3,15,0.0003369485
991,3,20,0.0001545894
991,3,41,0.03451179
991,3,45,0.005274914
992,1,22,0.08660508
992,2,7,0.0001891398
992,3,15,0.0003369485
992,3,20,0.0001545894
992,3,41,0.03451179
992,3,45,0.005274914
993,1,22,0.08660508
993,2,7,0.0001891398
993,3,15,0.0003369485
993,3,20,0.0001545894
993,3,41,0.03451179
993,3,45,0.005274914
994,1,22,0.08660508
994,2,7,0.0001891398
994,3,15,0.0003369485
994,3,20,0.0001545894
994,3,41,0.03451179
994,3,45,0.005274914
995,1,22,0.08660508
995,2,7,0.0001891398
995,3,15,0.0003369485
995,3,20,0.0001545894
995,3,41,0.03451179
995,3,45,0.005274914
996,1,22,0.08660508
996,2,7,0.0001891398
996,3,15,0.0003369485
996,3,20,0.0001545894
996,3,41,0.03451179
996,3,45,0.005274914
997,1,22,0.08660508
997,2,7,0.0001891398
997,3,15,0.0003369485
997,3,20,0.0001545894
997,3,41,0.03451179
997,3,45,0.005274914
998,1,22,0.08660508
998,2,7,0.0001891398
998,3,15,0.0003369485
998,3,20,0.0001545894
998,3,41,0.03451179
998,3,45,0.005274914
999,1,22,0.08660508
999,2,7,0.0001891398
999,3,15,0.0003369485
999,3,20,0.0001545894
999,3,41,0.03451179
999,3,45,0.005274914
1000,1,22,0.08660508
1000,2,7,0.0001891398
1000,3,15,0.0003369485
1000,3,20,0.0001545894
1000,3,41,0.03451179
1000,3,45,0.005274914
1001,1,22,0.08660508
1001,2,7,0.0001891398
1001,3,15,0.0003369485
1001,3,20,0.0001545894
1001,3,41,0.03451179
1001,3,45,0.005274914
1002,1,22,0.08660508
1002,2,7,0.0001891398
1002,3,15,0.0003369485
1002,3,20,0.0001545894
1002,3,41,0.03451179
1002,3,45,0.005274914
1003,1,22,0.08660508
1003,2,7,0.0001891398
1003,3,15,0.0003369485
1003,3,20,0.0001545894
1003,3,41,0.03451179
1003,3,45,0.005274914
1004,1,22,0.08660508
1004,2,7,0.0001891398
1004,3,15,0.0003369485
1004,3,20,0.0001545894
1004,3,41,0.03451179
1004,3,45,0.005274914
1005,1,22,0.08660508
1005,2,7,0.0001891398
1005,3,15,0.0003369485
1005,3,20,0.0001545894
1005,3,41,0.03451179
1005,3,45,0.005274914
1006,1,22,0.08660508
1006,2,7,0.0001891398
1006,3,15,0.0003369485
1006,3,20,0.0001545894
1006,3,41,0.03451179
1006,3,45,0.005274914
1007,1,22,0.08660508
1007,2,7,0.0001891398
1007,3,15,0.0003369485
1007,3,20,0.0001545894
1007,3,41,0.03451179
1007,3,45,0.005274914
1008,1,22,0.08660508
1008,2,7,0.0001891398
1008,3,15,0.0003369485
1008,3,20,0.0001545894
1008,3,41,0.03451179
1008,3,45,0.005274914
1009,1,22,0.08660508
1009,2,7,0.0001891398
1009,3,15,0.0003369485
1009,3,20,0.0001545894
1009,3,41,0.03451179
1009,3,45,0.005274914
1010,1,22,0.08660508
1010,2,7,0.0001891398
1010,3,15,0.0003369485
1010,3,20,0.0001545894
1010,3,41,0.03451179
1010,3,45,0.005274914
1011,1,22,0.08660508
1011,2,7,0.0001891398
1011,3,15,0.0003369485
1011,3,20,0.0001545894
1011,3,41,0.03451179
1011,3,45,0.005274914
1012,1,22,0.08660508
1012,2,7,0.0001891398
1012,3,15,0.0003369485
1012,3,20,0.0001545894
1012,3,41,0.03451179
1012,3,45,0.005274914
1013,1,22,0.08660508
1013,2,7,0.0001891398
1013,3,15,0.0003369485
1013,3,20,0.0001545894
1013,3,41,0.03451179
1013,3,45,0.005274914
1014,1,22,0.08660508
1014,2,7,0.0001891398
1014,3,15,0.0003369485
1014,3,20,0.0001545894
1014,3,41,0.03451179
1014,3,45,0.005274914
1015,1,22,0.08660508
1015,2,7,0.0001891398
1015,3,15,0.0003369485
1015,3,20,0.0001545894
1015,3,41,0.03451179
1015,3,45,0.005274914
1016,1,22,0.08660508
1016,2,7,0.0001891398
1016,3,15,0.0003369485
1016,3,20,0.0001545894
1016,3,41,0.03451179
1016,3,45,0.005274914
1017,1,22,0.08660508
1017,2,7,0.0001891398
1017,3,15,0.0003369485
1017,3,20,0.0001545894
1017,3,41,0.03451179
1017,3,45,0.005274914
1018,1,22,0.08660508
1018,2,7,0.0001891398
1018,3,15,0.0003369485
1018,3,20,0.0001545894
1018,3,41,0.03451179
1018,3,45,0.005274914
1019,1,22,0.08660508
1019,2,7,0.0001891398
1019,3,15,0.0003369485
1019,3,20,0.0001545894
1019,3,41,0.03451179
1019,3,45,0.005274914
1020,1,22,0.08660508
1020,2,7,0.0001891398
1020,3,15,0.0003369485
1020,3,20,0.0001545894
1020,3,41,0.03451179
1020,3,45,0.005274914
1021,1,22,0.08660508
1021,2,7,0.0001891398
1021,3,15,0.0003369485
1021,3,20,0.0001545894
1021,3,41,0.03451179
1021,3,45,0.005274914
1022,1,22,0.08660508
1022,2,7,0.0001891398
1022,3,15,0.0003369485
1022,3,20,0.0001545894
1022,3,41,0.03451179
1022,3,45,0.005274914
1023,1,22,0.08660508
1023,2,7,0.0001891398
1023,3,15,0.0003369485
1023,3,20,0.0001545894
1023,3,41,0.03451179
1023,3,45,0.005274914
1024,1,22,0.08660508
1024,2,7,0.0001891398
1024,3,15,0.0003369485
1024,3,20,0.0001545894
1024,3,41,0.03451179
1024,3,45,0.005274914
1025,1,22,0.08660508
1025,2,7,0.0001891398
1025,3,15,0.0003369485
1025,3,20,0.0001545894
1025,3,41,0.03451179
1025,3,45,0.005274914
1026,1,22,0.08660508
1026,2,7,0.0001891398
1026,3,15,0.0003369485
1026,3,20,0.0001545894
1026,3,41,0.03451179
1026,3,45,0.005274914
1027,1,22,0.08660508
1027,2,7,0.0001891398
1027,3,15,0.0003369485
1027,3,20,0.0001545894
1027,3,41,0.03451179
1027,3,45,0.005274914
1028,1,22,0.08660508
1028,2,7,0.0001891398
1028,3,15,0.0003369485
1028,3,20,0.0001545894
1028,3,41,0.03451179
1028,3,45,0.005274914
1029,1,22,0.08660508
1029,2,7,0.0001891398
1029,3,15,0.0003369485
1029,3,20,0.0001545894
1029,3,41,0.03451179
1029,3,45,0.005274914
1030,1,22,0.08660508
1030,2,7,0.0001891398
1030,3,15,0.0003369485
1030,3,20,0.0001545894
1030,3,41,0.03451179
1030,3,45,0.005274914
1031,1,22,0.08660508
1031,2,7,0.0001891398
1031,3,15,0.0003369485
1031,3,20,0.0001545894
1031,3,41,0.03451179
1031,3,45,0.005274914
1032,1,22,0.08660508
1032,2,7,0.0001891398
1032,3,15,0.0003369485
1032,3,20,0.0001545894
1032,3,41,0.03451179
1032,3,45,0.005274914
1033,1,22,0.08660508
1033,2,7,0.0001891398
1033,3,15,0.0003369485
1033,3,20,0.0001545894
1033,3,41,0.03451179
1033,3,45,0.005274914
1034,1,22,0.08660508
1034,2,7,0.0001891398
1034,3,15,0.0003369485
1034,3,20,0.0001545894
1034,3,41,0.03451179
1034,3,45,0.005274914
1035,1,22,0.08660508
1035,2,7,0.0001891398
1035,3,15,0.0003369485
1035,3,20,0.0001545894
1035,3,41,0.03451179
1035,3,45,0.005274914
1036,1,22,0.08660508
1036,2,7,0.0001891398
1036,3,15,0.0003369485
1036,3,20,0.0001545894
1036,3,41,0.03451179
1036,3,45,0.005274914
1037,1,22,0.08660508
1037,2,7,0.0001891398
1037,3,15,0.0003369485
1037,3,20,0.0001545894
1037,3,41,0.03451179
1037,3,45,0.005274914
1038,1,22,0.08660508
1038,2,7,0.0001891398
1038,3,15,0.0003369485
1038,3,20,0.0001545894
1038,3,41,0.03451179
1038,3,45,0.005274914
1039,1,22,0.08660508
1039,2,7,0.0001891398
1039,3,15,0.0003369485
1039,3,20,0.0001545894
1039,3,41,0.03451179
1039,3,45,0.005274914
1040,1,22,0.08660508
1040,2,7,0.0001891398
1040,3,15,0.0003369485
1040,3,20,0.0001545894
1040,3,41,0.03451179
1040,3,45,0.005274914
1041,1,22,0.08660508
1041,2,7,0.0001891398
1041,3,15,0.0003369485
1041,3,20,0.0001545894
1041,3,41,0.03451179
1041,3,45,0.005274914
1042,1,22,0.08660508
1042,2,7,0.0001891398
1042,3,15,0.0003369485
1042,3,20,0.0001545894
1042,3,41,0.03451179
1042,3,45,0.005274914
1043,1,22,0.08660508
1043,2,7,0.0001891398
1043,3,15,0.0003369485
1043,3,20,0.0001545894
1043,3,41,0.03451179
1043,3,45,0.005274914
1044,1,22,0.08660508
1044,2,7,0.0001891398
1044,3,15,0.0003369485
1044,3,20,0.0001545894
1044,3,41,0.03451179
1044,3,45,0.005274914
1045,1,22,0.08660508
1045,2,7,0.0001891398
1045,3,15,0.0003369485
1045,3,20,0.0001545894
1045,3,41,0.03451179
1045,3,45,0.005274914
1046,1,22,0.08660508
1046,2,7,0.0001891398
1046,3,15,0.0003369485
1046,3,20,0.0001545894
1046,3,41,0.03451179
1046,3,45,0.005274914
1047,1,22,0.08660508
1047,2,7,0.0001891398
1047,3,15,0.0003369485
1047,3,20,0.0001545894
1047,3,41,0.03451179
1047,3,45,0.005274914
1048,1,22,0.08660508
1048,2,7,0.0001891398
1048,3,15,0.0003369485
1048,3,20,0.0001545894
1048,3,41,0.03451179
1048,3,45,0.005274914
1049,1,22,0.08660508
1049,2,7,0.0001891398
1049,3,15,0.0003369485
1049,3,20,0.0001545894
1049,3,41,0.03451179
1049,3,45,0.005274914
1050,1,22,0.08660508
1050,2,7,0.0001891398
1050,3,15,0.0003369485
1050,3,20,0.0001545894
1050,3,41,0.03451179
1050,3,45,0.005274914
1051,1,22,0.08660508
1051,2,7,0.0001891398
1051,3,15,0.0003369485
1051,3,20,0.0001545894
1051,3,41,0.03451179
1051,3,45,0.005274914
1052,1,22,0.08660508
1052,2,7,0.0001891398
1052,3,15,0.0003369485
1052,3,20,0.0001545894
1052,3,41,0.03451179
1052,3,45,0.005274914
1053,1,22,0.08660508
1053,2,7,0.0001891398
1053,3,15,0.0003369485
1053,3,20,0.0001545894
1053,3,41,0.03451179
1053,3,45,0.005274914
1054,1,22,0.08660508
1054,2,7,0.0001891398
1054,3,15,0.0003369485
1054,3,20,0.0001545894
1054,3,41,0.03451179
1054,3,45,0.005274914
1055,1,22,0.08660508
1055,2,7,0.0001891398
1055,3,15,0.0003369485
1055,3,20,0.0001545894
1055,3,41,0.03451179
1055,3,45,0.005274914
1056,1,22,0.08660508
1056,2,7,0.0001891398
1056,3,15,0.0003369485
1056,3,20,0.0001545894
1056,3,41,0.03451179
1056,3,45,0.005274914
1057,1,22,0.08660508
1057,2,7,0.0001891398
1057,3,15,0.0003369485
1057,3,20,0.0001545894
1057,3,41,0.03451179
1057,3,45,0.005274914
1058,1,22,0.08660508
1058,2,7,0.0001891398
1058,3,15,0.0003369485
1058,3,20,0.0001545894
1058,3,41,0.03451179
1058,3,45,0.005274914
1059,1,22,0.08660508
1059,2,7,0.0001891398
1059,3,15,0.0003369485
1059,3,20,0.0001545894
1059,3,41,0.03451179
1059,3,45,0.005274914
1060,1,22,0.08660508
1060,2,7,0.0001891398
1060,3,15,0.0003369485
1060,3,20,0.0001545894
1060,3,41,0.03451179
1060,3,45,0.005274914
1061,1,22,0.08660508
1061,2,7,0.0001891398
1061,3,15,0.0003369485
1061,3,20,0.0001545894
1061,3,41,0.03451179
1061,3,45,0.005274914
1062,1,22,0.08660508
1062,2,7,0.0001891398
1062,3,15,0.0003369485
1062,3,20,0.0001545894
1062,3,41,0.03451179
1062,3,45,0.005274914
1063,1,22,0.08660508
1063,2,7,0.0001891398
1063,3,15,0.0003369485
1063,3,20,0.0001545894
1063,3,41,0.03451179
1063,3,45,0.005274914
1064,1,22,0.08660508
1064,2,7,0.0001891398
1064,3,15,0.0003369485
1064,3,20,0.0001545894
1064,3,41,0.03451179
1064,3,45,0.005274914
1065,1,22,0.08660508
1065,2,7,0.0001891398
1065,3,15,0.0003369485
1065,3,20,0.0001545894
1065,3,41,0.03451179
1065,3,45,0.005274914
1066,1,22,0.08660508
1066,2,7,0.0001891398
1066,3,15,0.0003369485
1066,3,20,0.0001545894
1066,3,41,0.03451179
1066,3,45,0.005274914
1067,1,22,0.08660508
1067,2,7,0.0001891398
1067,3,15,0.0003369485
1067,3,20,0.0001545894
1067,3,41,0.03451179
1067,3,45,0.005274914
1068,1,22,0.08660508
1068,2,7,0.0001891398
1068,3,15,0.0003369485
1068,3,20,0.0001545894
1068,3,41,0.03451179
1068,3,45,0.005274914
1069,1,22,0.08660508
1069,2,7,0.0001891398
1069,3,15,0.0003369485
1069,3,20,0.0001545894
1069,3,41,0.03451179
1069,3,45,0.005274914
1070,1,22,0.08660508
1070,2,7,0.0001891398
1070,3,15,0.0003369485
1070,3,20,0.0001545894
1070,3,41,0.03451179
1070,3,45,0.005274914
1071,1,22,0.08660508
1071,2,7,0.0001891398
1071,3,15,0.0003369485
1071,3,20,0.0001545894
1071,3,41,0.03451179
1071,3,45,0.005274914
1072,1,22,0.08660508
1072,2,7,0.0001891398
1072,3,15,0.0003369485
1072,3,20,0.0001545894
1072,3,41,0.03451179
1072,3,45,0.005274914
1073,1,22,0.08660508
1073,2,7,0.0001891398
1073,3,15,0.0003369485
1073,3,20,0.0001545894
1073,3,41,0.03451179
1073,3,45,0.005274914
1074,1,22,0.08660508
1074,2,7,0.0001891398
1074,3,15,0.0003369485
1074,3,20,0.0001545894
1074,3,41,0.03451179
1074,3,45,0.005274914
1075,1,22,0.08660508
1075,2,7,0.0001891398
1075,3,15,0.0003369485
1075,3,20,0.0001545894
1075,3,41,0.03451179
1075,3,45,0.005274914
1076,1,22,0.08660508
1076,2,7,0.0001891398
1076,3,15,0.0003369485
1076,3,20,0.0001545894
1076,3,41,0.03451179
1076,3,45,0.005274914
1077,1,22,0.08660508
1077,2,7,0.0001891398
1077,3,15,0.0003369485
1077,3,20,0.0001545894
1077,3,41,0.03451179
1077,3,45,0.005274914
1078,1,22,0.08660508
1078,2,7,0.0001891398
1078,3,15,0.0003369485
1078,3,20,0.0001545894
1078,3,41,0.03451179
1078,3,45,0.005274914
1079,1,22,0.08660508
1079,2,7,0.0001891398
1079,3,15,0.0003369485
1079,3,20,0.0001545894
1079,3,41,0.03451179
1079,3,45,0.005274914
1080,1,22,0.08660508
1080,2,7,0.0001891398
1080,3,15,0.0003369485
1080,3,20,0.0001545894
1080,3,41,0.03451179
1080,3,45,0.005274914
1081,1,22,0.08660508
1081,2,7,0.0001891398
1081,3,15,0.0003369485
1081,3,20,0.0001545894
1081,3,41,0.03451179
1081,3,45,0.005274914
1082,1,22,0.08660508
1082,2,7,0.0001891398
1082,3,15,0.0003369485
1082,3,20,0.0001545894
1082,3,41,0.03451179
1082,3,45,0.005274914
1083,1,22,0.08660508
1083,2,7,0.0001891398
1083,3,15,0.0003369485
1083,3,20,0.0001545894
1083,3,41,0.03451179
1083,3,45,0.005274914
1084,1,22,0.08660508
1084,2,7,0.0001891398
1084,3,15,0.0003369485
1084,3,20,0.0001545894
1084,3,41,0.03451179
1084,3,45,0.005274914
1085,1,22,0.08660508
1085,2,7,0.0001891398
1085,3,15,0.0003369485
1085,3,20,0.0001545894
1085,3,41,0.03451179
1085,3,45,0.005274914
1086,1,22,0.08660508
1086,2,7,0.0001891398
1086,3,15,0.0003369485
1086,3,20,0.0001545894
1086,3,41,0.03451179
1086,3,45,0.005274914
1087,1,22,0.08660508
1087,2,7,0.0001891398
1087,3,15,0.0003369485
1087,3,20,0.0001545894
1087,3,41,0.03451179
1087,3,45,0.005274914
1088,1,22,0.08660508
1088,2,7,0.0001891398
1088,3,15,0.0003369485
1088,3,20,0.0001545894
1088,3,41,0.03451179
1088,3,45,0.005274914
1089,1,22,0.08660508
1089,2,7,0.0001891398
1089,3,15,0.0003369485
1089,3,20,0.0001545894
1089,3,41,0.03451179
1089,3,45,0.005274914
1090,1,22,0.08660508
1090,2,7,0.0001891398
1090,3,15,0.0003369485
